textID,tweet_text,sentiment
1752473926,"@Mingo123 SUFFICATION NO BREATHING. It's okay. There'll be more. You're invited to mine, but I can't promise fun times.  *Jinx",negative
1752473927,@dollg1974 thank you!,positive
1752474019,"@bellesouth Thanks!  Your name strikes me every time I see it, as a friend of mine uses belofsouthie as her email",positive
1752474064,@oschmid14 How cool is that!   Thank you so much!   luv it!,positive
1752474161,@ktique so see you on my birthday visit me  haha why wack Saturday ?,positive
1752474303,"@JohnLloydTaylor I love mine, too . happy motherï¿½s day to your mom , John Taylor  . much love to you, too .",positive
1752474316,@jark It's not as bad if you don't combine. FX are nice. I like Windows 7 1000x better than Vista so far. To me Vista is Win ME reborn,positive
1752474358,Just watched &quot;Marley &amp; Me.&quot; Cute movie. Going to watch &quot;Twilight&quot; soon!  Love it!,positive
1752474502,"Happy Mother's day! Going to cook something, thank goodness there's tablespotting",positive
1752474509,"@johnmaine John ohh, I like you. Like, Like-Like you.  Best show ever. &lt;3 the maine.",positive
1752474582,Playing with my puppy,positive
1752474631,"just got out of prom, it was fun  off too after prom text me",positive
1752474736,can't wait to watch the next season of heroes,positive
1752474748,@ETHI_O_ASH I do too plus more happy mothers day Sweety,positive
1752474845,Trying to look up Iowa State Fair Art entry information. Hope to get a piece in this year and maybe win something or get noticed.,positive
1752474987,"I'm sending a Happy Mama's Day shout to the greatest Twit-mama ever to @NikkiWoods... U kick ass, all day - everyday! Lovely sons!!",positive
1752475094,"@LadyKadi Happy Mother's Day, Kadi!!",positive
1752475206,I want cookies for breakfast! Luckily I'm an adult and can do that!,positive
1752475212,"House of the Muses 4, page 28 is now live.   http://bit.ly/egVW3",positive
1752475287,"sitting here with Nathan, Eddie &amp; Brenden chilling out at 1 AM, haha great day, I love my life!",positive
1752475515,&quot;i hear its wonderful in california.&quot;,positive
1752475762,@bradiewebbstack well then happy mothers day  ahahahahahaha,positive
1752475763,@urban_asher better.  That wasn't one of my better summaries,positive
1752476054,Happy 11th  I'm going to sleep now lolz,positive
1752476070,@davjr  i love you mooorrreeee,positive
1752476439,Enjoyed Star Trek... More please,positive
1752476564,LOL OMG @MissKeriBaby replied back to me out of all ppl!! THX,positive
1752476575,@dredpiraterob poor thing. come watch tv at my house  lol,negative
1752476685,happy mother's day everyone,positive
1752476856,"HA. Totally posting an update at 2am.Its lightning outside, pretty.",positive
1752476867,@jimmyfallon Saw you on SNL with your diploma..Congrats. You must be overjoyed.   Now I am finally going to bed..NITE,positive
1752502895,gooooonight twitter...... i hope im better tomorrow,positive
1752503013,Happy Mother's Day Mama bear,positive
1752503049,Finally able to get Flight Control for my Ipod. Best game app! 123  Damn choppers lol,positive
1752503073,@ztnewetnorb yes yes yes lotsa fun  i cant wait. dont like make up with shaun too much in front of me tho cos ill get awkard haha,positive
1752503200,@TheSpencerSmith hush...stop teasing,negative
1752503206,"@rooeh I recommended .net, I guess since they bought something from you they featured you. Hopefully it brings in more business",positive
1752503257,"P9 for Danica and your team... Not a end of the world, now is just hopes for a great race",positive
1752503354,Ugh i hate photobucket! an amazing place to edit pictures is: www.picnik.com  i use it alll the time.,negative
1752503367,@sporkbot Wasn't it totally awesome?  Seeing the rebooted crew was so nice!,positive
1752503371,Just watched Star Trek. A+! That was so well done. I think I'm down to see it again. Who wants to join me?,positive
1752503441,@shaundiviney Sweeny Todd is deadset one of the best movies of all time,positive
1752503585,@dmaul53854 yus! :3 he was really nice,positive
1752503595,listening to the new demo! This song is going to be fantastic once its done!,positive
1752503712,@tarynromanowich I understand  Computers are fun again!,positive
1752503849,Off to bed - I have a hot date with Sudoku and maybe a chapter or two reading if I can stay awake that long. Have a great night tweeps!,positive
1752503913,@Dime_Diva_Dee26 teehee Im glad to entertain ye,positive
1752503954,tonight was hilariouss  i loveeee everyone that was theree,positive
1752504249,@Vengenz1 It was a lovely attempt at poetry!,positive
1752504438,"09/09 +full moon+ my lovely friends and family= my b-day wish came true;)&lt;3 In addition,gray matters is one of the cutest movies ever!!",positive
1752504455,Sunday my last day at apple but I won't be in. Come kick it with me at El FAROLITO 4817 mission street @ 730pm,positive
1752504534,@PlumpPeaches I'm glad you're little Prissy is doing well. It's obvious how much you love her w/the treatment she's getting,positive
1752504538,"@MelissaSuzanne ha I think I got like two hours of sleep last night and I have an early start tomorrow, so chillin and sleep is needed!",positive
1752504675,I dont care who gets mad. I like speaking my mind. Im alreadt crazy so it helps me not go off da deep edge! Fuck u!,negative
1752504731,@mellonikan thank you,positive
1752504742,@WeTheTRAVIS goodnight lovely,positive
1752504785,Can't wait to go to bed,positive
1752504786,@MariahCarey thanks you soo much i need this day for these five kids lol,positive
1752504942,"wow, so x-men was pretty much amazing. i love wolverine.",positive
1752505054,ok.  i got my nails done to day an the are sweet.,positive
1752505287,@Djsparkx lmao yeaa iight n u shuld put tha c.b flick up w. Panties on ur head .. juss a joke,positive
1752505427,"@MeredthSalenger Ur so cute..I'm a fan of Dream A Little Dream, This Kiss and appearances like in Dawson's Creek  Make more flicks!",positive
1752505439,- had a great time at the 'block party' - so did mackenzie,positive
1752505538,sweet dreams!,positive
1752505575,http://twitpic.com/4wi9p - playing with ethan. i love you baby,positive
1752505643,@chrisfromracine That's for sure. That's why I intentionally turn my thought processes to the silly,negative
1752505722,My dad's drunk off his ass. Today was successful.,positive
1752505785,Rey Mysterio is so awesome,positive
1752505836,"Happy Mother's Day to all the amazing women who put up with us crazy, demanding children. Thank you.  Very very much.",positive
1752505843,"@princessdeleon AWESOME! It feels very fulfilling, doesn't it?  I'm gonna work on SOOOO many people over the summer! Totally excited!",positive
1752505909,"just woke up, having coffee, listening to Music, reading RSS...Sunday feels great",positive
1752505962,@mimicariad Socksy's just plucky and independent to Caspar's lazy and attention seeking,negative
1752506015,just had an awesome Girl Scout Day at Dodger stadium with two awesome olympic athletes Joanna Hayes and Heather Bown!  And we won!,positive
1752506232,@claudiaintouch Yeah! I want it too. I love that &quot;Falling Slowly&quot; song. It keeps playing in my head.,positive
1752506292,happy mother's day!,positive
1752506302,@rickyhorror but I don't want to hurt you,positive
1752506446,beach...yummy steak and catching up on 'lost' with my man...lovely day,positive
1752532469,"48 Laws of Power by Robert Greene. It's a little bit much for me, but is anyone interested in a copy? DM me if you are",positive
1752532569,Mom is wearing shrug I bought her 2morrow...I can't wait 2 c her n it..cute,positive
1752532583,I think I'm going to go outside and have a very John Cage moment   Music majors rejoice!,positive
1752532630,I love my memories. It's almost like re-reading my favourite book all over again,positive
1752532751,"@LindzluvsNKOTB I'm not going on the cruise. Wish I was, but I'm just going on vacation. Thanks though",positive
1752532760,@positron76 cant fuckin wait mate!!! it is goin to fantastic. its made my week,positive
1752532770,be sure to tell your Mom you love her and thank her for putting up with you!,positive
1752532825,@lightgood thank you  You too! I hope this turns out to be a top week for you.,positive
1752532953,Come on Vancouver. Throwing stuff onto the ice? I thought you Canucks were supposed to be all polite and stuff?,negative
1752533015,making margaritas and about to watch Milk. Good times,positive
1752533017,Just downloaded music for over an hour.  Love when that happens,positive
1752533050,@ahecht25 Thanks Amy!  That video is so awesome!  Did you see TMH?  He's amazing in that too!! Bouncy Bouncy Bouncy!!!,positive
1752533082,to overcome whatever darts the enemy may try and stop you with. We've gotta stay focused tweetz!  God bless you.,positive
1752533149,@JonathanRKnight het there r u finished cleaning your pond? u shouldn't stay too long u will get all wrinkled up!! kidding,negative
1752533434,was busy talking with mom and bhabhi.. they liked the cards bro and me made for them  now waiting for sis to get back from Church..,positive
1752533474,@Dog_EaredPages Yay!  I can't wait to come in the bookstore and gets some new books,positive
1752533506,X-men movie was pretty good. Kinda predictable @ points but good action sequences,positive
1752533566,is drinking. Yay!,positive
1752533595,@jehan_ara Good to hear that  Allah aapko sehat de (Y),positive
1752533749,Just have to say again how much I like the new twitteriffic,positive
1752533802,"USA/Texas Jaycees Debate team ROCKED the house! They now have the opportunity to represent us in Tunsia, Africa! GO JAYCEES!",positive
1752533806,@SouthPhilly_Mel thanks that was nice of u and I appreciate u,positive
1752533810,"@Pandabeara nope, up tomorrow  I'm tired need bed",negative
1752533895,Ah! Just remembered some (hopefully good) news is coming (hopefully soon) from someone I know... once again may the *happydance* commence,positive
1752533936,I Love All Time Low,positive
1752533959,@musicsinmysoul_ http://twitpic.com/4wi78 - hmm thats the BU tour list...but thats so cool!  and why does it say 2008?...,positive
1752534069,I truly praise God for my mom-the greatest mother in the world  Happy mother's day to all of the mothers reading this. Enjoy your day!,positive
1752534207,HaPPy Mothers Day!!!,positive
1752534357,"@NightShade10 Wooops! Meant I agree with Boomstone..trying 2 reply 2 both, LOL. Happy Mothers Day to you as well!  TTY soon!",positive
1752534459,Ugh what an amazing night. Time for bed! I know i'm gonna sleep well. And with no getting up early!  good night!,positive
1752534585,Omg amazing twist! This is a crazy awesome movie,positive
1752534616,"@AClockworkToad yw, it gets really hot there in the middle of the summer like 110+ but right now its perfect! and less then an hour away.",positive
1752534638,@QueenofSpain Good night Erin!  i wouldn't say that this is early or that you are old.,positive
1752534693,"@challyzatb Thankyou, yes. Off to a pre-wedding party now.",positive
1752534965,Cleaned. Laundry. Nails painted. Productive saturday night,positive
1752534982,that was reallly good,positive
1752534998,Spending QT with the hubby,positive
1752535007,@MrPresident92 I was just about to put in &quot;@&quot; and then my username.. Wow.,positive
1752535122,OK its official I&quot;M OLD! at least I feel likewise OLD &amp; TIREDD &amp; WASTED!!,negative
1752535134,Writing Mother's Day cards for my mom and gran...  hurray!,positive
1752535447,"Going to bed, no plans for tomorrow, just hanging around  Good night people &lt;3",positive
1752535748,@David_Henrie you are amazingg. replyy! it's a dream come true if you would reply to me,positive
